customer_id,customer_name,region,country,customer_type,signup_date,preferred_channel,email_opt_in,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,clv_historical,clv_predicted,tenure_years,purchase_freq_per_year,avg_order_value,favorite_category,last_product_purchased,top_purchase_channel,total_units,last_purchase_date,first_purchase_date,total_sessions,avg_pages_per_session,avg_time_on_site,cart_adds,days_since_last_session,total_tickets,avg_csat,avg_resolution_hours,escalation_rate,total_touches,open_rate,conversion_rate,churned,segment,segment_name,churn_probability,predicted_churn,recommended_product,recommendation_score
C104548,Sofia Anderson,APAC,Singapore,Individual,2023-04-12,In-Store,1,134.0,5.0,594.95,4,2,4,424.0,10.0,594.95,499.99,3.340177960301164,1.4969262295081966,118.99,Home & Kitchen,Espresso Machine,Online,5.0,2026-04-02,2025-07-18,11.0,6.2727272727272725,7.609090909090909,2.0,175.0,1.0,2.0,6.7,0.0,1.0,0.0,0.0,0,1,New / Occasional,0.6511,1,Skincare Set,0.7723
C104549,Jessica White,APAC,Australia,Small Business,2025-04-03,Online,1,141.0,2.0,259.98,4,5,5,455.0,14.0,259.98,480.38,1.3634496919917864,1.466867469879518,129.99,Electronics,Skincare Set,B2B Direct,2.0,2026-03-26,2025-11-26,5.0,5.8,7.7,1.0,118.0,3.0,2.333333333333333,10.333333333333334,0.6666666666666666,5.0,0.4,0.2,0,1,New / Occasional,0.8406,1,Perfume,0.8323
C104550,Ananya Martin,Latin America,Chile,Small Business,2021-12-11,Online,1,60.0,2.0,284.98,2,5,5,255.0,12.0,284.98,173.79,4.673511293634497,0.4279437609841828,142.49,Electronics,Smart Watch,In-Store,2.0,2026-06-15,2024-01-16,4.0,5.25,6.825,0.0,100.0,0.0,2.3524457602403785,0.0,0.0,1.0,1.0,0.0,0,1,New / Occasional,0.0752,0,4K Smart TV 55in,0.9061
C104551,Priya White,North America,USA,Individual,2024-12-13,Online,1,109.0,1.0,349.99,3,5,4,354.0,12.0,349.99,565.27,1.6673511293634498,0.5997536945812808,349.99,Furniture,Standing Desk,B2B Direct,1.0,2026-04-27,2026-04-27,7.0,5.428571428571429,6.671428571428572,0.0,4.0,1.0,2.0,21.6,0.0,0.0,0.0,0.0,0,1,New / Occasional,0.0396,0,Office Chair,0.6587
C104552,Liam Wilson,North America,USA,Individual,2024-05-04,Online,1,237.0,1.0,1099.98,5,5,3,553.0,13.0,1099.98,1209.7,2.2778918548939084,0.4390024038461538,1099.98,Electronics,4K Smart TV 55in,Online,2.0,2025-12-20,2025-12-20,8.0,4.375,6.2875,1.0,28.0,1.0,1.0,19.3,0.0,3.0,0.3333333333333333,0.0,1,1,New / Occasional,0.9638,1,Smart Watch,0.6992
C104553,Richard Young,Middle East,Qatar,Small Business,2021-03-19,Online,1,392.0,8.0,1961.33,5,1,1,511.0,7.0,1961.33,549.11,5.404517453798768,1.480243161094225,140.095,Electronics,Perfume,In-Store,17.0,2025-07-18,2022-11-03,18.0,8.61111111111111,8.711111111111112,5.0,8.0,2.0,1.0,25.75,0.0,7.0,0.5714285714285714,0.0,1,2,Regular Customers,0.951,1,Smart Watch,0.702
C104554,Linda Thompson,Europe,UK,Individual,2021-06-16,Marketplace,1,78.0,6.0,1060.92,3,2,3,323.0,8.0,1060.92,502.18,5.160848733744011,1.162599469496021,151.56,Furniture,Office Chair,In-Store,8.0,2026-05-28,2023-06-04,14.0,9.357142857142858,9.19285714285714,0.0,90.0,1.0,2.0,3.1,0.0,8.0,0.625,0.25,0,2,Regular Customers,0.0253,0,Skincare Set,0.7298
C104555,Linda King,Europe,UK,Individual,2024-01-19,In-Store,1,34.0,3.0,1113.94,2,4,3,243.0,9.0,1113.94,618.11,2.568104038329911,1.16817697228145,185.65666666666667,Furniture,Office Chair,Online,6.0,2026-07-11,2026-03-12,4.0,7.25,6.625,0.0,100.0,0.0,2.3524457602403785,0.0,0.0,1.0,0.0,0.0,0,1,New / Occasional,0.0239,0,Cookware Set,0.7179
C104556,Jessica Johnson,APAC,Japan,Individual,2021-09-21,In-Store,1,502.0,9.0,2379.63,5,1,1,511.0,7.0,2379.63,995.49,4.895277207392197,1.838506711409396,216.33,Sports & Outdoors,Bluetooth Speaker,Online,12.0,2025-03-30,2022-09-27,25.0,10.24,8.604,4.0,37.0,1.0,1.0,16.2,0.0,6.0,1.0,0.3333333333333333,1,2,Regular Customers,0.962,1,Cookware Set,0.6714
C104557,Fatima Gonzalez,APAC,Singapore,Individual,2025-02-04,Online,1,54.0,1.0,89.99,2,5,5,255.0,12.0,89.99,167.54,1.5222450376454484,0.6569244604316546,89.99,Electronics,Wireless Earbuds Pro,Online,1.0,2026-06-21,2026-06-21,1.0,3.0,5.3,0.0,189.0,3.0,1.6666666666666667,31.03333333333333,0.3333333333333333,1.0,1.0,0.0,0,1,New / Occasional,0.0039,0,Bluetooth Speaker,0.8529
C104558,Noah Robinson,Latin America,Brazil,Small Business,2024-05-16,Online,1,120.0,1.0,224.99,3,5,5,355.0,13.0,224.99,275.18,2.245037645448323,0.4454268292682926,224.99,Home & Kitchen,Espresso Machine,Online,1.0,2026-04-16,2026-04-16,5.0,5.4,7.040000000000001,1.0,65.0,0.0,2.3524457602403785,0.0,0.0,0.0,0.0,0.0,0,1,New / Occasional,0.0147,0,Cookware Set,0.7896
C104559,Carlos Hernandez,Latin America,Argentina,Individual,2022-12-25,Online,1,580.0,1.0,324.98,5,5,4,554.0,14.0,324.98,99.72,3.635865845311432,0.2750376506024096,162.49,Home & Kitchen,Espresso Machine,Online,2.0,2025-01-11,2025-01-11,15.0,7.333333333333333,7.873333333333333,1.0,82.0,3.0,3.0,8.966666666666667,0.0,6.0,0.8333333333333334,0.1666666666666666,1,2,Regular Customers,0.9016,1,Skincare Set,0.7801
C104560,Ananya Lopez,APAC,South Korea,Enterprise,2024-07-18,B2B Direct,1,16.0,6.0,1174.92,1,2,2,122.0,5.0,1174.92,1615.65,2.0725530458590007,2.8949801849405548,195.82,Sports & Outdoors,Perfume,Online,8.0,2026-07-29,2025-04-26,11.0,6.454545454545454,7.5636363636363635,1.0,195.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0,3,Champions,0.0003,0,Skincare Set,0.6778
C104561,Richard Moore,North America,Mexico,Individual,2024-07-10,Online,1,37.0,3.0,1316.92,2,4,2,242.0,8.0,1316.92,895.99,2.0944558521560577,1.4323529411764704,219.48666666666668,Electronics,Wireless Earbuds Pro,In-Store,8.0,2026-07-08,2025-07-01,12.0,6.5,8.166666666666666,4.0,41.0,3.0,1.6666666666666667,10.166666666666666,0.3333333333333333,10.0,0.6,0.0,0,1,New / Occasional,0.0106,0,Kids Building Blocks,0.7525
C104562,Patricia Martin,Middle East,Saudi Arabia,Individual,2025-03-10,Online,1,69.0,4.0,534.94,3,3,4,334.0,10.0,534.94,830.96,1.429158110882957,2.7988505747126435,106.988,Furniture,Bluetooth Speaker,Online,6.0,2026-06-06,2025-10-26,29.0,9.310344827586206,7.582758620689655,5.0,35.0,1.0,2.0,16.8,0.0,5.0,0.8,0.2,0,2,Regular Customers,0.0283,0,Kids Building Blocks,0.8451
C104563,Amara Gonzalez,North America,Mexico,Individual,2025-12-14,In-Store,1,82.0,1.0,129.99,3,5,5,355.0,13.0,129.99,480.52,0.6652977412731006,1.5030864197530864,129.99,Apparel,Winter Jacket,In-Store,1.0,2026-05-24,2026-05-24,3.0,7.333333333333333,7.233333333333334,0.0,53.0,5.0,1.2,16.4,0.0,0.0,0.0,0.0,0,1,New / Occasional,0.0093,0,Running Shoes,0.7804
C104564,Patricia Garcia,North America,USA,Individual,2022-05-27,Online,0,132.0,3.0,1504.91,4,4,2,442.0,10.0,1504.91,338.92,4.216290212183436,0.7115259740259741,167.21222222222224,Home & Kitchen,Wireless Earbuds Pro,Online,9.0,2026-04-04,2025-11-18,4.0,6.0,6.4,0.0,320.0,1.0,4.0,16.3,0.0,2.0,0.0,0.0,0,4,Loyal High-Value,0.4497,0,Office Chair,0.7366
C104565,Ananya Martinez,Middle East,Qatar,Individual,2026-02-21,Marketplace,1,174.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.4763860369609856,0.0,0.0,,,Marketplace,0.0,,,8.0,6.25,9.875,1.0,41.0,3.0,1.3333333333333333,14.8,0.0,3.0,0.6666666666666666,0.0,0,0,Lost / Dormant,0.0093,0,Yoga Mat,0.0045
C104566,Noah King,North America,Mexico,Individual,2025-10-16,Marketplace,1,302.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.8268309377138946,0.0,0.0,,,Marketplace,0.0,,,23.0,8.434782608695652,8.68695652173913,3.0,66.0,0.0,2.3524457602403785,0.0,0.0,1.0,1.0,1.0,1,0,Lost / Dormant,0.9882,1,Yoga Mat,0.0045
C104567,David Brown,North America,Canada,Individual,2026-03-25,Marketplace,1,142.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.3887748117727584,0.0,0.0,,,Marketplace,0.0,,,6.0,7.833333333333333,7.649999999999999,1.0,9.0,1.0,3.0,9.0,0.0,3.0,0.3333333333333333,0.0,0,0,Lost / Dormant,0.0009,0,Yoga Mat,0.0045
C104568,Yuki Brown,North America,USA,Small Business,2022-07-30,In-Store,1,12.0,3.0,1024.96,1,4,3,143.0,8.0,1024.96,542.15,4.041067761806982,0.7423780487804877,256.24,Home & Kitchen,Denim Jeans,Online,4.0,2026-08-02,2025-12-25,0.0,0.0,0.0,0.0,,0.0,2.3524457602403785,0.0,0.0,0.0,0.0,0.0,0,1,New / Occasional,0.0087,0,Cookware Set,0.6882
C104569,Ananya Lopez,Middle East,Saudi Arabia,Individual,2025-03-28,Online,1,131.0,2.0,805.96,4,5,3,453.0,12.0,805.96,747.16,1.379876796714579,1.449404761904762,201.49,Electronics,Yoga Mat,B2B Direct,4.0,2026-04-05,2026-01-29,9.0,5.888888888888889,6.366666666666666,0.0,93.0,0.0,2.3524457602403785,0.0,0.0,5.0,1.0,0.0,0,1,New / Occasional,0.811,1,Smart Watch,0.804
C104570,Patricia Jones,Europe,Germany,Individual,2022-12-23,Online,1,123.0,8.0,1971.35,3,1,1,311.0,5.0,1971.35,1024.0,3.641341546885695,2.1969924812030075,164.27916666666667,Sports & Outdoors,Denim Jeans,Online,15.0,2026-04-13,2023-10-07,15.0,6.6,7.026666666666667,6.0,47.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0,3,Champions,0.0022,0,Running Shoes,0.6716
C104571,Jessica Harris,APAC,India,Small Business,2024-08-28,Online,1,128.0,1.0,459.99,4,5,4,454.0,13.0,459.99,631.49,1.9603011635865848,0.5101256983240223,459.99,Sports & Outdoors,Mountain Bike,Online,1.0,2026-04-08,2026-04-08,4.0,5.5,7.125,0.0,324.0,3.0,1.3333333333333333,24.166666666666668,0.3333333333333333,3.0,0.6666666666666666,0.0,0,1,New / Occasional,0.1567,0,Yoga Mat,0.1939
C104572,Yuki Harris,North America,Mexico,Individual,2024-04-12,Marketplace,1,30.0,9.0,3292.8,2,1,1,211.0,4.0,3292.8,2124.89,2.3381245722108144,3.84923887587822,193.69411764705885,Sports & Outdoors,Standing Desk,Online,20.0,2026-07-15,2024-11-18,5.0,3.6,4.779999999999999,1.0,549.0,0.0,2.3524457602403785,0.0,0.0,1.0,0.0,0.0,0,3,Champions,0.0009,0,Espresso Machine,0.7505
C104573,Lucas King,APAC,Australia,Individual,2022-03-07,In-Store,0,41.0,7.0,1071.89,2,2,3,223.0,7.0,1071.89,481.84,4.438056125941136,1.577267119062307,107.189,Home & Kitchen,Bluetooth Speaker,Online,11.0,2026-07-04,2023-11-24,14.0,7.928571428571429,7.814285714285715,3.0,24.0,1.0,2.0,16.3,0.0,2.0,0.0,0.0,0,3,Champions,0.0447,0,Air Fryer,0.7829
C104574,Michael Anderson,APAC,South Korea,Individual,2023-02-07,B2B Direct,1,238.0,9.0,1518.85,5,1,2,512.0,8.0,1518.85,945.25,3.515400410677618,2.560163551401869,138.07727272727274,Sports & Outdoors,Smart Watch,Online,15.0,2025-12-19,2024-04-07,10.0,8.1,8.209999999999999,2.0,190.0,4.0,1.0,24.25,0.0,7.0,0.4285714285714285,0.0,1,3,Champions,0.9222,1,Skincare Set,0.7636
C104575,John Martin,North America,USA,Individual,2022-04-08,In-Store,1,200.0,15.0,4671.74,4,1,1,411.0,6.0,4671.74,2130.56,4.350444900752909,3.447923222152297,222.46380952380952,Sports & Outdoors,Running Shoes,Online,26.0,2026-01-26,2023-08-04,4.0,4.5,4.65,2.0,195.0,0.0,2.3524457602403785,0.0,0.0,2.0,1.0,0.0,1,3,Champions,0.0727,0,4K Smart TV 55in,0.7844
C104576,Lucas Lopez,Europe,France,Individual,2021-04-11,Online,0,45.0,5.0,568.42,2,2,4,224.0,8.0,568.42,252.74,5.341546885694729,0.936058431573552,94.73666666666666,Apparel,Running Shoes,Online,9.0,2026-06-30,2024-10-08,28.0,7.785714285714286,7.885714285714286,4.0,3.0,0.0,2.3524457602403785,0.0,0.0,6.0,0.5,0.1666666666666666,0,2,Regular Customers,0.0466,0,Board Game Set,0.8215
C104577,Ananya Wilson,North America,Canada,Individual,2023-11-06,Online,1,130.0,2.0,194.98,4,5,5,455.0,14.0,194.98,195.31,2.7707049965776864,0.7218379446640316,97.49,Apparel,Denim Jeans,B2B Direct,2.0,2026-04-06,2026-03-06,17.0,6.294117647058823,6.305882352941176,2.0,97.0,1.0,5.0,6.2,0.0,1.0,1.0,0.0,0,4,Loyal High-Value,0.0395,0,Running Shoes,0.9016
C104578,Noah Perez,Latin America,Brazil,Individual,2025-09-29,Online,1,319.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.8733744010951403,0.0,0.0,,,Online,0.0,,,7.0,6.571428571428571,7.6571428571428575,0.0,58.0,0.0,2.3524457602403785,0.0,0.0,0.0,0.0,0.0,1,0,Lost / Dormant,0.9919,1,Yoga Mat,0.0045
C104579,Wei White,APAC,India,Individual,2024-07-05,Online,0,195.0,3.0,1149.92,4,4,2,442.0,10.0,1149.92,523.9,2.108145106091718,1.423051948051948,143.74,Electronics,Wireless Earbuds Pro,In-Store,8.0,2026-01-31,2025-06-29,19.0,8.052631578947368,8.021052631578948,3.0,53.0,1.0,1.0,29.4,1.0,7.0,0.7142857142857143,0.0,1,2,Regular Customers,0.8376,1,Smart Watch,0.7695
C104580,Priya Lopez,Latin America,Argentina,Enterprise,2026-04-04,In-Store,1,132.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.3613963039014374,0.0,0.0,,,In-Store,0.0,,,23.0,9.26086956521739,7.834782608695652,4.0,2.0,1.0,2.0,16.6,1.0,5.0,0.8,0.4,0,0,Lost / Dormant,0.0021,0,Yoga Mat,0.0045
C104581,Elizabeth Martin,North America,Mexico,Individual,2021-09-01,Online,1,52.0,3.0,159.96999999999997,2,4,5,245.0,11.0,159.97,92.1,4.950034223134839,0.6060564159292036,53.32333333333332,Home & Kitchen,Air Fryer,B2B Direct,3.0,2026-06-23,2024-01-05,17.0,7.882352941176471,8.764705882352942,0.0,15.0,1.0,1.0,36.7,0.0,9.0,0.7777777777777778,0.1111111111111111,0,2,Regular Customers,0.0517,0,Board Game Set,0.8413
C104582,Joseph Ramirez,APAC,Australia,Individual,2024-10-03,Marketplace,0,32.0,3.0,235.96,2,4,5,245.0,11.0,235.96,361.21,1.8617385352498288,1.6113970588235296,78.65333333333334,Electronics,Bluetooth Speaker,Online,5.0,2026-07-13,2026-04-15,4.0,3.5,5.275,0.0,121.0,1.0,1.0,13.5,0.0,1.0,1.0,0.0,0,1,New / Occasional,0.0137,0,Smart Watch,0.4994
C104583,Robert Hernandez,APAC,Australia,Individual,2024-06-26,In-Store,1,39.0,5.0,1829.37,2,2,2,222.0,6.0,1829.37,1222.28,2.132785763175907,2.3443517329910137,182.937,Electronics,Winter Jacket,In-Store,13.0,2026-07-06,2025-06-09,22.0,8.818181818181818,9.45,3.0,62.0,5.0,1.2,11.1,0.4,8.0,0.75,0.375,0,2,Regular Customers,0.0009,0,Office Chair,0.697
C104584,Richard Perez,APAC,Australia,Small Business,2021-04-15,In-Store,0,288.0,9.0,2903.86,5,1,1,511.0,7.0,2903.86,1032.52,5.330595482546201,1.688366718027735,223.37384615384616,Electronics,Wireless Earbuds Pro,Online,14.0,2025-10-30,2023-01-25,24.0,10.708333333333334,8.966666666666667,5.0,88.0,1.0,1.0,36.1,1.0,8.0,0.5,0.5,1,2,Regular Customers,0.9774,1,Denim Jeans,0.6586
C104585,Omar King,Latin America,Argentina,Individual,2022-11-25,B2B Direct,1,31.0,4.0,1348.91,2,3,2,232.0,7.0,1348.91,459.55,3.7180013689253935,1.0758468335787923,149.8788888888889,Sports & Outdoors,Winter Jacket,Marketplace,9.0,2026-07-14,2025-07-06,21.0,7.952380952380952,8.085714285714285,5.0,88.0,2.0,2.0,23.9,0.0,4.0,0.25,0.25,0,2,Regular Customers,0.0137,0,Board Game Set,0.7834
C104586,James Wilson,Europe,France,Individual,2025-08-18,In-Store,0,200.0,1.0,114.98,4,5,5,455.0,14.0,114.98,120.95,0.9883641341546886,1.0117728531855956,57.49,Beauty,Perfume,Online,2.0,2026-01-26,2026-01-26,12.0,8.083333333333334,8.308333333333334,1.0,6.0,0.0,2.3524457602403785,0.0,0.0,7.0,0.4285714285714285,0.0,1,1,New / Occasional,0.8821,1,Skincare Set,0.8859
C104587,David Gonzalez,North America,USA,Enterprise,2024-08-03,Marketplace,1,326.0,1.0,71.99,5,5,5,555.0,15.0,71.99,79.45,2.028747433264887,0.492914979757085,71.99,Apparel,Running Shoes,B2B Direct,1.0,2025-09-22,2025-09-22,9.0,7.333333333333333,10.033333333333331,1.0,34.0,2.0,2.0,8.200000000000001,0.0,4.0,0.5,0.0,1,1,New / Occasional,0.9957,1,Denim Jeans,0.9116
C104588,Ava Harris,APAC,South Korea,Individual,2024-04-07,Online,1,13.0,3.0,1069.96,1,4,3,143.0,8.0,1069.96,1296.61,2.351813826146475,1.2756111757857973,356.65333333333336,Sports & Outdoors,Skincare Set,Online,4.0,2026-08-01,2026-03-04,7.0,6.571428571428571,7.014285714285714,1.0,574.0,0.0,2.3524457602403785,0.0,0.0,4.0,0.75,0.0,0,1,New / Occasional,0.0022,0,Perfume,0.7093
C104589,Omar Thomas,APAC,India,Individual,2024-12-14,B2B Direct,0,25.0,2.0,834.96,1,5,3,153.0,9.0,834.96,953.03,1.6646132785763177,1.2014802631578947,278.32,Home & Kitchen,Smart Watch,Online,4.0,2026-07-20,2026-07-02,7.0,5.142857142857143,6.314285714285715,0.0,72.0,0.0,2.3524457602403785,0.0,0.0,0.0,0.0,0.0,0,1,New / Occasional,0.0059,0,Air Fryer,0.7557
C104590,Sarah Robinson,Europe,UK,Individual,2023-12-07,Online,1,228.0,3.0,740.94,5,4,3,543.0,12.0,740.94,357.81,2.6858316221765914,1.1169724770642202,123.49,Furniture,Skincare Set,Online,6.0,2025-12-29,2025-05-26,8.0,8.25,8.825,0.0,98.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.6666666666666666,0.0,1,1,New / Occasional,0.9825,1,Perfume,0.7129
C104591,Linda Smith,North America,Mexico,Individual,2023-12-03,Online,1,237.0,1.0,459.99,5,5,4,554.0,14.0,459.99,440.02,2.69678302532512,0.3708121827411167,459.99,Sports & Outdoors,Mountain Bike,B2B Direct,1.0,2025-12-20,2025-12-20,10.0,7.4,7.18,0.0,73.0,0.0,2.3524457602403785,0.0,0.0,9.0,0.8888888888888888,0.0,1,1,New / Occasional,0.9885,1,Yoga Mat,0.1939
C104592,Joseph Ramirez,Europe,Germany,Small Business,2024-09-06,B2B Direct,1,201.0,1.0,119.99,4,5,5,455.0,14.0,119.99,155.54,1.9356605065023955,0.5166195190947667,119.99,Home & Kitchen,Cookware Set,Online,1.0,2026-01-25,2026-01-25,9.0,6.888888888888889,7.866666666666666,0.0,15.0,2.0,2.0,29.4,0.5,4.0,0.5,0.0,1,1,New / Occasional,0.9269,1,Air Fryer,0.893
C104593,Wei Walker,North America,USA,Individual,2023-03-29,Online,0,146.0,11.0,2595.86,4,1,1,411.0,6.0,2595.86,1815.24,3.378507871321013,3.255875202593193,199.68153846153848,Electronics,4K Smart TV 55in,Online,14.0,2026-03-21,2023-10-30,8.0,6.625,6.1000000000000005,3.0,111.0,2.0,2.0,9.6,0.5,6.0,0.8333333333333334,0.3333333333333333,0,3,Champions,0.1591,0,Smart Watch,0.7376
C104594,Ethan Johnson,Europe,Spain,Individual,2021-08-09,Online,1,3.0,19.0,7365.89,1,1,1,111.0,3.0,7365.89,2841.63,5.0130047912388775,3.7901419989077008,263.0675,Furniture,Standing Desk,In-Store,36.0,2026-08-11,2024-06-19,8.0,8.5,8.975,1.0,25.0,0.0,2.3524457602403785,0.0,0.0,4.0,0.75,0.25,0,3,Champions,0.0008,0,Smart Watch,0.8239
C104595,Patricia Johnson,APAC,Japan,Individual,2025-03-17,Online,1,156.0,5.0,1139.91,4,2,3,423.0,9.0,1139.91,1674.01,1.4099931553730325,3.5461165048543686,189.985,Electronics,Air Fryer,Online,10.0,2026-03-11,2025-09-15,14.0,8.5,7.857142857142857,4.0,90.0,3.0,2.0,11.133333333333333,0.0,2.0,1.0,0.5,0,3,Champions,0.1675,0,4K Smart TV 55in,0.9571
C104596,Ananya King,APAC,Japan,Small Business,2025-10-02,Online,0,25.0,3.0,390.9500000000001,1,4,4,144.0,9.0,390.95,772.72,0.865160848733744,3.4675632911392404,78.19000000000001,Home & Kitchen,Yoga Mat,Marketplace,5.0,2026-07-20,2026-03-23,6.0,4.666666666666667,3.6,1.0,12.0,0.0,2.3524457602403785,0.0,0.0,5.0,0.4,0.2,0,1,New / Occasional,0.0114,0,Cookware Set,0.8368
C104597,Jessica Robinson,North America,Mexico,Individual,2025-01-04,In-Store,1,229.0,2.0,699.98,5,5,3,553.0,13.0,699.98,1015.67,1.6071184120465434,1.244463373083475,349.99,Electronics,4K Smart TV 55in,Online,2.0,2025-12-28,2025-12-16,1.0,4.0,3.2,1.0,11.0,0.0,2.3524457602403785,0.0,0.0,0.0,0.0,0.0,1,1,New / Occasional,0.959,1,Espresso Machine,0.8204
C104598,Yuki Moore,Europe,UK,Individual,2021-05-24,Online,1,23.0,7.0,1983.86,1,2,1,121.0,4.0,1983.86,582.8,5.223819301848049,1.3400157232704402,152.6046153846154,Furniture,Cookware Set,Online,14.0,2026-07-22,2024-02-08,13.0,7.538461538461538,7.346153846153846,0.0,213.0,2.0,1.0,28.35,0.0,6.0,0.8333333333333334,0.5,0,3,Champions,0.0018,0,Board Game Set,0.7391
C104599,Fatima White,North America,USA,Individual,2023-06-09,Online,1,16.0,5.0,1754.89,1,2,2,122.0,5.0,1754.89,873.39,3.181382614647501,1.5716437177280551,194.9877777777777,Electronics,Laptop Backpack,Online,11.0,2026-07-29,2024-06-26,13.0,6.615384615384615,6.753846153846154,6.0,97.0,1.0,1.0,32.9,0.0,6.0,0.8333333333333334,0.3333333333333333,0,3,Champions,0.0004,0,Board Game Set,0.7705
C104600,Thomas Smith,North America,Canada,Individual,2023-11-18,Marketplace,1,240.0,3.0,763.94,5,4,3,543.0,12.0,763.94,360.03,2.737850787132101,1.09575,127.32333333333334,Sports & Outdoors,Winter Jacket,Online,6.0,2025-12-17,2024-11-06,13.0,7.0,7.292307692307692,0.0,77.0,1.0,2.0,46.1,0.0,2.0,0.5,0.0,1,1,New / Occasional,0.9646,1,Denim Jeans,0.7026
C104601,Hiroshi White,APAC,Japan,Individual,2026-02-21,Online,1,40.0,1.0,132.48,2,5,5,255.0,12.0,132.48,368.07,0.4763860369609856,2.0991379310344827,66.24,Electronics,Wireless Earbuds Pro,Online,2.0,2026-07-05,2026-07-05,0.0,0.0,0.0,0.0,,1.0,4.0,27.7,0.0,1.0,0.0,0.0,0,4,Loyal High-Value,0.0067,0,Smart Watch,0.4105
C104602,Mary Lee,Latin America,Brazil,Individual,2026-02-17,Online,0,178.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.487337440109514,0.0,0.0,,,Online,0.0,,,18.0,8.277777777777779,10.955555555555556,1.0,8.0,2.0,2.5,10.25,0.0,7.0,0.8571428571428571,0.2857142857142857,0,0,Lost / Dormant,0.057,0,Yoga Mat,0.0045
C104603,James Lewis,Europe,Germany,Individual,2023-03-01,Online,1,175.0,3.0,1097.46,4,4,3,443.0,11.0,1097.46,656.58,3.455167693360712,0.8682646592709984,274.365,Furniture,Standing Desk,B2B Direct,4.0,2026-02-20,2025-02-15,17.0,9.058823529411764,7.9411764705882355,1.0,4.0,1.0,3.0,10.0,0.0,11.0,0.4545454545454545,0.0909090909090909,0,2,Regular Customers,0.1604,0,Cookware Set,0.7154
C104604,David Gonzalez,APAC,Japan,Individual,2022-07-07,Online,0,29.0,6.0,1355.39,1,2,2,122.0,5.0,1355.39,627.49,4.10403832991102,1.4619746497665111,150.5988888888889,Electronics,Perfume,Online,11.0,2026-07-16,2024-06-16,9.0,6.444444444444445,8.577777777777778,0.0,37.0,6.0,2.1666666666666665,21.9,0.0,2.0,0.0,0.0,0,1,New / Occasional,0.0021,0,Office Chair,0.7097
C104605,Omar Martinez,Middle East,UAE,Individual,2023-04-24,Online,1,203.0,2.0,625.47,4,5,4,454.0,13.0,625.47,341.02,3.3073237508555784,0.6047185430463576,208.49,Electronics,4K Smart TV 55in,Marketplace,3.0,2026-01-23,2025-12-15,12.0,6.166666666666667,6.566666666666666,3.0,501.0,3.0,1.0,16.566666666666666,0.6666666666666666,2.0,0.5,0.0,1,1,New / Occasional,0.9633,1,Smart Watch,0.857
C104606,Sofia Gonzalez,Middle East,Qatar,Individual,2022-10-21,Marketplace,1,8.0,3.0,184.97,1,4,5,145.0,10.0,184.97,138.22,3.813826146475017,0.7866116295764537,61.656666666666666,Electronics,Denim Jeans,In-Store,3.0,2026-08-06,2025-07-31,18.0,7.388888888888889,6.972222222222222,1.0,85.0,0.0,2.3524457602403785,0.0,0.0,9.0,0.4444444444444444,0.1111111111111111,0,2,Regular Customers,0.0299,0,Bluetooth Speaker,0.7857
C104607,Jennifer Hernandez,North America,Mexico,Individual,2026-02-24,Online,1,38.0,3.0,214.96,2,4,5,245.0,11.0,214.96,915.9,0.4681724845995893,6.407894736842105,53.74,Home & Kitchen,Kids Building Blocks,Online,4.0,2026-07-07,2026-05-06,10.0,6.6,6.7700000000000005,0.0,7.0,1.0,3.0,9.8,0.0,7.0,0.5714285714285714,0.1428571428571428,0,3,Champions,0.0029,0,Board Game Set,0.8533
C104608,David Garcia,Latin America,Argentina,Enterprise,2025-09-10,Online,0,54.0,2.0,399.97,2,5,4,254.0,11.0,399.97,788.32,0.9253935660506504,2.161242603550296,133.32333333333335,Electronics,Smart Watch,In-Store,3.0,2026-06-21,2026-05-30,1.0,2.0,6.5,0.0,221.0,1.0,2.0,7.1,0.0,2.0,0.5,0.0,0,1,New / Occasional,0.0244,0,4K Smart TV 55in,0.8323
C104609,Karen Martinez,Europe,UK,Individual,2026-01-25,In-Store,1,201.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.5503080082135524,0.0,0.0,,,In-Store,0.0,,,18.0,8.833333333333334,7.672222222222222,10.0,36.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.3333333333333333,1.0,1,0,Lost / Dormant,0.9948,1,Yoga Mat,0.0045
C104610,Omar Gonzalez,North America,USA,Individual,2023-04-17,Online,1,183.0,8.0,2344.87,4,1,1,411.0,6.0,2344.87,1713.97,3.326488706365503,2.4049382716049386,260.5411111111111,Electronics,Cookware Set,In-Store,13.0,2026-02-12,2025-01-11,5.0,6.4,6.779999999999999,2.0,241.0,1.0,2.0,19.4,0.0,2.0,0.0,0.0,1,1,New / Occasional,0.8762,1,Winter Jacket,0.6108
