customer_id,first_name,last_name,region,country,customer_type,signup_date,preferred_channel,email_opt_in
C104569,Ananya,Lopez,Middle East,Saudi Arabia,Individual,2025-03-28,Online,1
C104570,Patricia,Jones,Europe,Germany,Individual,2022-12-23,Online,1
C104571,Jessica,Harris,APAC,India,Small Business,2024-08-28,Online,1
C104572,Yuki,Harris,North America,Mexico,Individual,2024-04-12,Marketplace,1
C104573,Lucas,King,APAC,Australia,Individual,2022-03-07,In-Store,0
C104574,Michael,Anderson,APAC,South Korea,Individual,2023-02-07,B2B Direct,1
C104575,John,Martin,North America,USA,Individual,2022-04-08,In-Store,1
C104576,Lucas,Lopez,Europe,France,Individual,2021-04-11,Online,0
C104577,Ananya,Wilson,North America,Canada,Individual,2023-11-06,Online,1
C104578,Noah,Perez,Latin America,Brazil,Individual,2025-09-29,Online,1
C104579,Wei,White,APAC,India,Individual,2024-07-05,Online,0
C104580,Priya,Lopez,Latin America,Argentina,Enterprise,2026-04-04,In-Store,1
C104581,Elizabeth,Martin,North America,Mexico,Individual,2021-09-01,Online,1
C104582,Joseph,Ramirez,APAC,Australia,Individual,2024-10-03,Marketplace,0
C104583,Robert,Hernandez,APAC,Australia,Individual,2024-06-26,In-Store,1
C104584,Richard,Perez,APAC,Australia,Small Business,2021-04-15,In-Store,0
C104585,Omar,King,Latin America,Argentina,Individual,2022-11-25,B2B Direct,1
C104586,James,Wilson,Europe,France,Individual,2025-08-18,In-Store,0
C104587,David,Gonzalez,North America,USA,Enterprise,2024-08-03,Marketplace,1
C104588,Ava,Harris,APAC,South Korea,Individual,2024-04-07,Online,1
C104589,Omar,Thomas,APAC,India,Individual,2024-12-14,B2B Direct,0
C104590,Sarah,Robinson,Europe,UK,Individual,2023-12-07,Online,1
C104591,Linda,Smith,North America,Mexico,Individual,2023-12-03,Online,1
C104592,Joseph,Ramirez,Europe,Germany,Small Business,2024-09-06,B2B Direct,1
C104593,Wei,Walker,North America,USA,Individual,2023-03-29,Online,0
C104594,Ethan,Johnson,Europe,Spain,Individual,2021-08-09,Online,1
C104595,Patricia,Johnson,APAC,Japan,Individual,2025-03-17,Online,1
C104596,Ananya,King,APAC,Japan,Small Business,2025-10-02,Online,0
C104597,Jessica,Robinson,North America,Mexico,Individual,2025-01-04,In-Store,1
C104598,Yuki,Moore,Europe,UK,Individual,2021-05-24,Online,1
C104599,Fatima,White,North America,USA,Individual,2023-06-09,Online,1
C104600,Thomas,Smith,North America,Canada,Individual,2023-11-18,Marketplace,1
C104601,Hiroshi,White,APAC,Japan,Individual,2026-02-21,Online,1
C104602,Mary,Lee,Latin America,Brazil,Individual,2026-02-17,Online,0
C104603,James,Lewis,Europe,Germany,Individual,2023-03-01,Online,1
C104604,David,Gonzalez,APAC,Japan,Individual,2022-07-07,Online,0
C104605,Omar,Martinez,Middle East,UAE,Individual,2023-04-24,Online,1
C104606,Sofia,Gonzalez,Middle East,Qatar,Individual,2022-10-21,Marketplace,1
C104607,Jennifer,Hernandez,North America,Mexico,Individual,2026-02-24,Online,1
C104608,David,Garcia,Latin America,Argentina,Enterprise,2025-09-10,Online,0
C104609,Karen,Martinez,Europe,UK,Individual,2026-01-25,In-Store,1
C104610,Omar,Gonzalez,North America,USA,Individual,2023-04-17,Online,1
C104611,Noah,Perez,North America,USA,Individual,2023-10-16,Online,1
C104612,Elizabeth,Taylor,Europe,France,Small Business,2026-05-08,Online,0
C104613,Diego,Williams,North America,USA,Individual,2024-04-05,Online,1
C104614,Patricia,Robinson,North America,USA,Individual,2025-07-17,Online,1
C104615,Ava,Clark,North America,Canada,Individual,2025-05-29,In-Store,1
C104616,Noah,Brown,Middle East,Qatar,Individual,2023-01-21,Online,1
C104617,David,King,Middle East,Kuwait,Small Business,2021-09-06,In-Store,1
C104618,John,Walker,North America,Mexico,Individual,2023-02-14,B2B Direct,0
C104619,David,Jackson,Middle East,Kuwait,Individual,2023-02-03,Marketplace,1
C104620,Yuki,Hernandez,Middle East,Saudi Arabia,Small Business,2024-10-12,B2B Direct,1
C104621,Lucas,Anderson,APAC,Japan,Individual,2024-02-09,Online,0
C104622,Robert,Martin,North America,Canada,Small Business,2022-11-23,B2B Direct,1
C104623,Yuki,Davis,APAC,South Korea,Individual,2025-09-20,Online,1
C104624,Sarah,Johnson,Latin America,Argentina,Individual,2023-03-31,Online,1
C104625,William,Clark,APAC,South Korea,Small Business,2022-12-20,Online,0
C104626,Fatima,Wilson,North America,Canada,Individual,2021-08-22,Marketplace,0
C104627,Noah,White,Europe,UK,Small Business,2021-01-24,B2B Direct,1
C104628,Noah,Ramirez,APAC,Singapore,Individual,2023-11-16,In-Store,1
C104629,Carlos,Taylor,Europe,Italy,Individual,2024-11-05,Online,1
C104630,Mary,King,North America,Mexico,Individual,2025-10-20,Online,1
C104631,Richard,Thompson,North America,Canada,Individual,2023-10-03,Online,1
C104632,Karen,Davis,Middle East,Kuwait,Individual,2024-10-01,Online,1
C104633,Michael,King,Middle East,Qatar,Individual,2024-11-02,Online,0
C104634,David,Jackson,North America,Canada,Enterprise,2022-06-06,Marketplace,1
C104635,Noah,Lopez,Latin America,Chile,Individual,2021-01-17,Online,1
C104636,James,Brown,North America,USA,Individual,2021-09-02,In-Store,1
C104637,Linda,Walker,APAC,Australia,Individual,2022-12-19,Online,1
C104638,James,Lee,APAC,Singapore,Individual,2023-02-09,B2B Direct,1
C104639,Yuki,Lopez,Middle East,UAE,Individual,2025-07-06,In-Store,1
C104640,Amara,Miller,Latin America,Argentina,Individual,2022-12-18,Online,1
C104641,Thomas,Moore,North America,Canada,Small Business,2025-04-12,In-Store,1
C104642,Michael,Hernandez,Middle East,Kuwait,Small Business,2026-06-16,Online,0
C104643,Sofia,King,North America,Mexico,Individual,2025-05-26,Online,1
C104644,Jessica,Perez,APAC,Australia,Individual,2025-09-08,Online,1
C104645,Ananya,Davis,APAC,Australia,Individual,2024-05-10,Marketplace,1
C104646,Mary,Walker,APAC,Japan,Individual,2024-06-25,B2B Direct,0
C104647,Omar,Clark,North America,Mexico,Individual,2021-04-28,In-Store,0
C104648,John,Ramirez,Middle East,Kuwait,Individual,2021-01-09,In-Store,1
C104649,John,Thompson,North America,Canada,Individual,2022-08-21,In-Store,0
C104650,David,Clark,North America,Canada,Individual,2021-01-23,Marketplace,1
C104651,Sarah,Martinez,APAC,Japan,Small Business,2026-06-14,Online,0
C104652,Charles,Thompson,Europe,Italy,Individual,2021-08-28,Online,1
C104653,Jennifer,King,Middle East,UAE,Individual,2025-05-28,Online,1
C104654,Priya,Sanchez,Europe,Netherlands,Individual,2021-01-27,Online,0
C104655,Elena,Gonzalez,North America,Canada,Small Business,2023-09-11,Marketplace,1
C104656,Ananya,Walker,Middle East,Qatar,Enterprise,2026-02-28,Online,1
C104657,Susan,Clark,Europe,Netherlands,Individual,2024-01-10,Online,1
C104658,Jessica,Gonzalez,North America,Mexico,Individual,2025-06-08,Marketplace,0
C104659,Mary,Miller,APAC,Japan,Enterprise,2021-07-18,In-Store,0
C104660,Sarah,Lopez,Europe,Germany,Individual,2025-04-28,In-Store,1
C104661,Sarah,Jones,APAC,Australia,Small Business,2026-07-17,Online,1
C104662,Sofia,Garcia,Europe,France,Small Business,2023-02-14,In-Store,1
C104663,Susan,Sanchez,Middle East,UAE,Individual,2021-04-02,Online,1
C104664,Sarah,Jackson,Middle East,Saudi Arabia,Individual,2023-05-01,In-Store,1
C104665,Charles,Anderson,APAC,India,Individual,2026-06-06,Online,1
C104666,Yuki,Rodriguez,North America,Mexico,Individual,2024-01-13,Online,1
C104667,Sofia,Gonzalez,Middle East,Qatar,Small Business,2021-10-27,Online,1
C104668,Michael,Lewis,APAC,India,Small Business,2026-05-13,In-Store,1
C104669,Robert,Clark,APAC,Japan,Individual,2021-10-23,Marketplace,1
C104670,Ethan,Lopez,Europe,Italy,Individual,2022-10-09,Online,1
C104671,Barbara,Johnson,Middle East,Kuwait,Individual,2025-01-17,Online,0
C104672,Jessica,Moore,APAC,Singapore,Individual,2024-07-28,B2B Direct,1
C104673,Karen,Garcia,North America,Mexico,Individual,2023-09-28,Online,1
C104674,John,Robinson,Europe,Germany,Individual,2023-12-19,Online,1
C104675,Elena,Lee,Middle East,Qatar,Individual,2023-06-28,Online,0
C104676,Carlos,Perez,North America,USA,Individual,2023-05-21,Online,1
C104677,Carlos,Hernandez,Latin America,Chile,Enterprise,2026-07-17,Online,1
C104678,Jessica,Miller,APAC,South Korea,Individual,2024-09-27,Online,1
C104679,Ava,Miller,APAC,Singapore,Small Business,2023-01-23,B2B Direct,0
C104680,Chen,Walker,North America,Canada,Individual,2025-01-28,Online,1
C104681,John,Garcia,North America,USA,Individual,2026-03-19,Online,1
C104682,Richard,Sanchez,Latin America,Brazil,Small Business,2021-12-08,In-Store,1
C104683,Joseph,Rodriguez,North America,Mexico,Individual,2025-06-22,In-Store,1
C104684,Patricia,Williams,APAC,Japan,Individual,2021-03-03,B2B Direct,1
C104685,Susan,Walker,Europe,Germany,Individual,2023-02-15,B2B Direct,0
C104686,Priya,Robinson,North America,Canada,Individual,2022-09-17,In-Store,0
C104687,Elizabeth,Walker,North America,Canada,Individual,2024-12-23,Marketplace,1
C104688,Fatima,Robinson,Europe,Italy,Small Business,2025-08-09,Online,1
C104689,Mia,Rodriguez,Latin America,Argentina,Individual,2025-10-18,Online,0
C104690,Chen,Garcia,Europe,Italy,Individual,2021-09-13,Online,1
C104691,Richard,Harris,Europe,Spain,Small Business,2023-04-08,In-Store,1
C104692,Liam,Robinson,North America,Canada,Individual,2023-10-11,Online,1
C104693,Hiroshi,Sanchez,Europe,Italy,Individual,2026-01-26,Online,0
C104694,Mia,Williams,Europe,France,Individual,2026-03-13,Online,0
C104695,James,Perez,Middle East,Qatar,Individual,2025-11-29,In-Store,0
C104696,Patricia,Rodriguez,Europe,Italy,Individual,2025-09-26,Online,0
C104697,James,Miller,Europe,Germany,Individual,2024-10-02,Marketplace,1
C104698,Sarah,Rodriguez,North America,USA,Individual,2025-03-30,B2B Direct,1
C104699,Richard,Clark,Latin America,Argentina,Individual,2024-08-20,Online,1
C104700,Yuki,Ramirez,North America,Mexico,Individual,2022-09-07,Marketplace,0
C104701,Ananya,King,North America,Canada,Individual,2021-09-02,Online,1
C104702,Joseph,Garcia,APAC,Japan,Individual,2023-01-27,Marketplace,0
C104703,Elizabeth,Taylor,Europe,Italy,Individual,2023-04-04,Online,1
C104704,Sofia,Thompson,Europe,UK,Individual,2023-02-19,B2B Direct,0
C104705,Patricia,Harris,Europe,Italy,Small Business,2025-10-26,B2B Direct,1
C104706,John,Jackson,APAC,Singapore,Individual,2023-01-02,Online,0
C104707,Ethan,Lewis,North America,Canada,Individual,2026-01-21,Online,1
C104708,Ethan,Walker,Middle East,UAE,Individual,2024-12-06,In-Store,0
C104709,Carlos,Garcia,APAC,India,Individual,2023-05-28,In-Store,1
C104710,Carlos,White,Europe,Italy,Individual,2024-05-25,B2B Direct,0
C104711,Lucas,Martinez,Europe,UK,Small Business,2022-05-31,Marketplace,1
C104712,Charles,Hernandez,North America,Canada,Small Business,2022-04-19,Marketplace,1
C104713,Karen,White,APAC,Singapore,Small Business,2021-02-05,In-Store,1
C104714,Chen,Johnson,Europe,France,Small Business,2024-04-16,Online,1
C104715,William,Lewis,North America,Mexico,Small Business,2024-11-11,B2B Direct,0
C104716,Fatima,Thomas,Europe,Germany,Individual,2025-11-28,Online,1
C104717,Joseph,Thompson,Latin America,Chile,Individual,2023-11-07,Online,1
C104718,Ananya,Perez,Europe,France,Small Business,2025-10-01,Online,1
C104719,Liam,Garcia,Latin America,Argentina,Individual,2023-04-10,Online,1
C104720,Richard,Thompson,North America,USA,Individual,2023-12-08,Online,1
C104721,Hiroshi,Thompson,North America,Mexico,Individual,2023-12-22,In-Store,1
C104722,Elizabeth,Robinson,North America,Mexico,Individual,2023-12-29,In-Store,1
C104723,Mia,Martin,Europe,Spain,Individual,2025-08-10,Online,1
C104724,Hiroshi,Hernandez,North America,Mexico,Individual,2026-03-10,B2B Direct,1
C104725,Karen,White,North America,Canada,Individual,2022-01-01,In-Store,1
C104726,Ava,Moore,Latin America,Argentina,Small Business,2024-03-31,Online,1
C104727,Jessica,Clark,Middle East,Qatar,Individual,2025-10-29,Online,1
C104728,Ava,Miller,APAC,Singapore,Small Business,2023-08-03,In-Store,1
C104729,John,Lee,North America,Canada,Individual,2023-09-03,In-Store,1
C104730,Thomas,Anderson,North America,Mexico,Individual,2025-02-20,Online,1
C104731,Liam,Davis,North America,USA,Individual,2026-07-27,Online,0
C104732,Omar,Ramirez,APAC,Singapore,Individual,2022-03-07,Online,1
C104733,Patricia,Lee,Latin America,Argentina,Individual,2026-07-16,B2B Direct,1
C104734,Ethan,Davis,Europe,Germany,Small Business,2023-05-09,Online,1
C104735,Omar,Ramirez,North America,Mexico,Small Business,2025-02-21,Online,1
C104736,Karen,Anderson,Europe,Germany,Enterprise,2021-08-18,In-Store,1
C104737,Richard,Clark,North America,USA,Individual,2022-01-05,Online,0
C104738,Michael,Sanchez,Europe,Germany,Individual,2021-06-27,In-Store,1
C104739,Carlos,Lopez,APAC,Singapore,Individual,2026-02-24,In-Store,1
C104740,Robert,Walker,APAC,Singapore,Individual,2024-12-04,Online,1
C104741,Robert,Williams,North America,USA,Individual,2022-07-22,Online,0
C104742,Jessica,Sanchez,North America,Mexico,Individual,2025-06-02,Online,1
C104743,Elena,Garcia,Latin America,Brazil,Individual,2024-07-17,Marketplace,1
C104744,Layla,Martin,North America,Canada,Individual,2024-05-14,In-Store,0
C104745,Susan,Taylor,North America,Canada,Individual,2023-03-04,Marketplace,0
C104746,Yuki,Smith,North America,Mexico,Individual,2025-10-30,Marketplace,1
C104747,Mary,Gonzalez,North America,Mexico,Individual,2023-06-19,In-Store,1
C104748,Richard,Moore,Europe,Spain,Individual,2025-11-10,In-Store,1
C104749,Sarah,Lee,Middle East,Kuwait,Individual,2023-09-02,B2B Direct,1
C104750,Karen,Lopez,North America,Canada,Individual,2025-12-29,In-Store,1
C104751,Mary,Lopez,Europe,Germany,Individual,2021-03-23,Online,1
C104752,Michael,Sanchez,APAC,India,Individual,2023-04-26,Online,1
C104753,Richard,Ramirez,Europe,France,Small Business,2023-02-01,Online,1
C104754,Linda,Harris,Middle East,Saudi Arabia,Individual,2024-05-01,Online,1
C104755,Robert,Lee,Middle East,Kuwait,Individual,2022-09-10,Online,0
C104756,Susan,Hernandez,North America,USA,Individual,2024-04-27,Online,1
C104757,Fatima,Rodriguez,APAC,India,Enterprise,2024-07-23,In-Store,0
C104758,Linda,Lewis,Europe,France,Individual,2024-01-03,Marketplace,1
C104759,Layla,Taylor,Latin America,Chile,Small Business,2023-10-31,Online,1
C104760,Priya,Davis,Europe,Italy,Individual,2025-07-17,Online,1
C104761,William,Jones,Latin America,Brazil,Individual,2021-08-04,Marketplace,1
C104762,Layla,Thompson,APAC,Japan,Small Business,2021-10-17,Marketplace,1
C104763,William,Martinez,North America,USA,Individual,2022-03-21,In-Store,1
C104764,Ethan,Anderson,Europe,Germany,Individual,2026-07-05,In-Store,1
C104765,Sarah,Thomas,Latin America,Brazil,Individual,2023-07-12,Marketplace,1
C104766,Chen,Clark,Middle East,Kuwait,Individual,2022-07-06,Marketplace,1
C104767,Omar,Young,North America,Canada,Individual,2021-07-12,Marketplace,1
C104768,Diego,White,APAC,Australia,Individual,2025-07-21,In-Store,1
C104769,Elizabeth,Walker,North America,Canada,Individual,2021-10-16,Online,0
C104770,Robert,Thomas,North America,Mexico,Small Business,2026-06-11,Online,1
C104771,Hiroshi,Lopez,Europe,Spain,Individual,2022-08-06,In-Store,1
C104772,Liam,Thomas,North America,Canada,Individual,2025-07-31,Online,0
C104773,Elizabeth,Jones,Middle East,Kuwait,Individual,2024-03-13,Marketplace,1
C104774,Ananya,Jones,North America,Canada,Enterprise,2024-11-13,Online,1
C104775,Michael,Martin,Middle East,Kuwait,Individual,2026-03-05,Marketplace,1
C104776,Yuki,Young,North America,Canada,Individual,2026-03-31,In-Store,1
C104777,Noah,Hernandez,North America,Canada,Small Business,2024-12-01,Online,1
C104778,Yuki,Hernandez,North America,Canada,Small Business,2026-01-09,Online,1
C104779,David,Ramirez,North America,USA,Individual,2024-10-25,Online,1
C104780,Linda,Lopez,North America,Canada,Individual,2023-05-07,Online,1
C104781,Sofia,Walker,North America,USA,Individual,2025-01-04,In-Store,1
C104782,Chen,Robinson,Europe,Italy,Individual,2026-05-25,B2B Direct,0
C104783,Elizabeth,Martin,North America,Mexico,Small Business,2023-02-20,In-Store,1
C104784,Susan,Clark,Europe,Netherlands,Small Business,2023-06-15,Marketplace,0
C104785,Amara,Harris,Europe,France,Individual,2023-07-09,B2B Direct,0
C104786,James,Jones,Middle East,Saudi Arabia,Individual,2025-08-02,Online,1
C104787,Charles,Davis,Latin America,Brazil,Individual,2022-07-18,In-Store,1
C104788,Susan,Jackson,Europe,UK,Enterprise,2026-07-28,Online,0
C104789,Karen,Moore,North America,USA,Individual,2025-04-02,Online,0
C104790,Ethan,Thomas,North America,USA,Individual,2025-08-28,Online,1
C104791,Liam,Jackson,Latin America,Argentina,Individual,2021-01-13,Online,0
C104792,Linda,Anderson,North America,USA,Individual,2025-09-22,In-Store,1
C104793,Ethan,Lewis,North America,Canada,Individual,2023-09-14,Online,1
C104794,Carlos,Anderson,North America,Canada,Small Business,2021-12-06,Online,1
C104795,Michael,Lewis,North America,USA,Small Business,2023-05-15,Marketplace,1
C104796,John,Taylor,North America,USA,Individual,2026-03-13,Online,0
C104797,Susan,Anderson,APAC,India,Individual,2026-03-03,In-Store,1
C104798,David,Hernandez,North America,Canada,Small Business,2025-12-05,B2B Direct,0
C104799,Karen,Williams,APAC,Japan,Individual,2021-11-08,In-Store,1
C104800,Omar,Gonzalez,North America,Mexico,Individual,2023-01-03,In-Store,0
C104801,Yuki,Rodriguez,North America,USA,Enterprise,2024-02-02,Online,1
C104802,Karen,Martin,Latin America,Brazil,Small Business,2021-12-05,In-Store,1
C104803,Jennifer,Sanchez,North America,USA,Small Business,2024-05-06,Online,1
C104804,Michael,Lopez,Middle East,Qatar,Individual,2021-10-27,Marketplace,1
C104805,Liam,Walker,Europe,Spain,Individual,2025-01-07,Marketplace,0
C104806,Liam,Johnson,North America,Canada,Individual,2021-12-25,Online,1
C104807,Karen,King,Latin America,Chile,Individual,2024-10-23,In-Store,1
C104808,Sarah,Thomas,North America,Canada,Small Business,2021-06-18,Marketplace,1
C104809,Linda,Jones,Middle East,Saudi Arabia,Individual,2024-03-18,In-Store,1
C104810,Priya,Taylor,North America,USA,Individual,2023-01-31,Online,0
C104811,John,Young,Middle East,UAE,Individual,2023-02-07,Marketplace,1
C104812,Elena,Anderson,North America,USA,Individual,2023-09-09,B2B Direct,1
C104813,Ananya,Lopez,Europe,UK,Enterprise,2021-02-11,Online,1
C104814,Robert,Taylor,APAC,South Korea,Individual,2026-08-10,Online,1
C104815,Omar,Martinez,Latin America,Argentina,Individual,2021-07-21,Marketplace,1
C104816,Thomas,Sanchez,Latin America,Argentina,Individual,2023-08-28,Online,1
C104817,Diego,Ramirez,Middle East,Saudi Arabia,Individual,2024-06-21,Marketplace,1
C104818,Fatima,Ramirez,Middle East,Kuwait,Individual,2025-08-20,Online,0
C104819,Yuki,Thompson,North America,Mexico,Individual,2022-04-09,Online,0
C104820,Patricia,Martin,North America,Mexico,Individual,2022-03-25,Online,1
C104821,William,Taylor,North America,USA,Small Business,2023-07-02,Online,1
C104822,Ethan,Davis,Europe,UK,Individual,2023-03-09,Online,1
C104823,Sarah,Anderson,Europe,France,Individual,2023-03-05,Online,1
C104824,Layla,Thompson,Europe,Germany,Individual,2022-03-13,Online,0
C104825,Liam,Wilson,North America,Canada,Individual,2026-04-01,Online,1
C104826,Ethan,Clark,APAC,Singapore,Individual,2025-11-09,Online,1
C104827,Sarah,Gonzalez,North America,Mexico,Individual,2022-06-15,Online,1
C104828,Jessica,Harris,North America,Mexico,Individual,2022-07-19,B2B Direct,1
C104829,Wei,Sanchez,Europe,Netherlands,Small Business,2025-06-09,Online,1
